ID,farmer_id,gender,registration,age,trainer,group_name,belong_to_cooperative,county,subcounty,ward,topics,has_topic_trained_on,training_date,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days
ID_VNMM0N,famer_25580,Female,Ussd,Above 35,trainer_name_5,GRP_uugufka,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Rear Healthy Chicken With Biodeal.,1,2024-08-09,0,0,1
ID_SSOU46,famer_24250,Female,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-16,0,1,1
ID_4VX9FH,famer_37894,Female,Ussd,Above 35,trainer_name_2,GRP_oomugyi,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Aflatoxin In Dairy Farming,Deworming And Record Keeping In Animal Health,Herd Health Management.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals",1,2024-07-22,0,0,1
ID_TDJTXR,famer_22287,Female,Ussd,Above 35,trainer_name_4,GRP_xuhbrdc,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Antimicrobial Resistance,1,2024-09-27,0,1,1
ID_70Z7NR,famer_7869,Female,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-20,0,1,1
ID_2442OT,famer_4569,Female,Ussd,Above 35,trainer_name_10,GRP_zwutazt,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Pest And Disease Management In Maize And Beans,1,2025-05-12,0,0,0
ID_8B8UH9,famer_23751,Female,Ussd,Above 35,trainer_name_5,GRP_hbavyes,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-07-24,0,0,0
ID_31KGPV,famer_10235,Female,Manual,Above 35,trainer_name_7,GRP_hjbsstt,0,CNT_utfjmmb,SUB_gugsulth,WRD_yrxwmuiln,Biodeal Poultry,1,2024-04-23,0,0,0
ID_5U7ELB,famer_42231,Female,Ussd,Above 35,trainer_name_10,GRP_gjtwhcp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-09,0,0,0
ID_ONHLLG,famer_7323,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Importance Of Choosing The Right Seed Variety,1,2025-04-08,0,0,0
ID_0RMM3D,famer_11757,Female,Ussd,Above 35,trainer_name_3,GRP_dwofbsl,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Animal Management Practices,1,2025-03-19,0,0,0
ID_LU735M,famer_23374,Female,Manual,Above 35,trainer_name_10,GRP_fcsasdg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management..,1,2024-08-29,0,0,1
ID_MIY0GQ,famer_22578,Female,Ussd,Below 35,trainer_name_10,GRP_hcgkdmy,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry Management. Practices,1,2025-03-10,0,0,0
ID_NQ7GEB,famer_923,Male,Ussd,Below 35,trainer_name_2,GRP_mrskxuf,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Aflatoxin In Dairy Farming,Antimicrobial Resistance,Deworming And Record Keeping In Animal Health,Why You Should Vaccinate Your Animals",1,2024-08-16,0,0,1
ID_UOWEUY,famer_12537,Female,Ussd,Above 35,trainer_name_2,GRP_ldoyckz,0,CNT_curllwc,SUB_fcnzttsu,WRD_levqscitv,"Deworming And Record Keeping In Animal Health,Why You Should Vaccinate Your Animals",1,2024-09-24,0,1,1
ID_Z8KT46,famer_10887,Female,Ussd,Below 35,trainer_name_3,GRP_nsfpbqf,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Reasons Why Ai Fails And Solutions,1,2024-05-28,0,0,0
ID_EUPI66,famer_25795,Male,Ussd,Above 35,trainer_name_5,GRP_ugvvmoa,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Housing,1,2024-04-06,0,0,0
ID_0LHJE1,famer_3690,Female,Ussd,Above 35,trainer_name_5,GRP_fsohnxk,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Rear A Calf With Unga Products,1,2024-08-29,0,0,0
ID_0QGPE8,famer_17076,Female,Ussd,Below 35,trainer_name_10,GRP_lzzbnkm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Succeed In Breeding,1,2024-04-29,0,0,0
ID_M0JHGY,famer_18817,Female,Ussd,Above 35,trainer_name_5,GRP_kdyhfol,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Record Keeping In Poultry,1,2024-05-14,0,0,0
ID_E6EZ23,famer_17391,Female,Ussd,Above 35,trainer_name_3,GRP_kuvypme,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,How To Succeed In Breeding,1,2024-06-10,0,0,0
ID_NDIY5X,famer_30101,Female,Manual,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Dairy Cow Feeding,1,2024-03-06,0,0,0
ID_OSMU9N,famer_20711,Male,Manual,Above 35,trainer_name_7,GRP_curipes,0,CNT_utfjmmb,SUB_gugsulth,WRD_spcnysdyy,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-06-24,0,0,0
ID_GF18ZQ,famer_40981,Female,Ussd,Below 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-04-18,0,0,0
ID_QAGCLR,famer_28476,Female,Manual,Above 35,trainer_name_4,GRP_ovohbos,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Aflatoxin In Dairy Farming,1,2024-09-24,0,0,0
ID_CMHZ6I,famer_25489,Female,Ussd,Above 35,trainer_name_5,GRP_zpjleyw,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,"Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,How To Rear A Calf With Unga Products,Poultry Health Management",0,2024-08-24,0,0,0
ID_P677IV,famer_16540,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-12,1,1,1
ID_IUUWIG,famer_22198,Female,Manual,Above 35,trainer_name_5,GRP_wqeqkbl,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Calf Feeding,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving",0,2024-07-04,0,0,0
ID_WW544N,famer_37617,Female,Ussd,Above 35,trainer_name_10,GRP_qpvabak,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-13,0,0,0
ID_ABBLNQ,famer_31258,Female,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-25,0,1,1
ID_RDE9JL,famer_14340,Female,Ussd,Above 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-08-27,0,0,1
ID_2FDN3V,famer_31786,Female,Ussd,Above 35,trainer_name_3,GRP_lhipkdv,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Disadvantages Of Natural Mating.,1,2024-08-14,0,0,0
ID_RNROSK,famer_4175,Female,Manual,Above 35,trainer_name_3,GRP_zjcowjv,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,Aflatoxin In Dairy Farming,1,2024-09-26,0,0,0
ID_RHAV90,famer_4943,Female,Ussd,Above 35,trainer_name_2,GRP_vvuxgzi,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals",1,2024-07-18,0,0,1
ID_505RTP,famer_20643,Male,Manual,Above 35,trainer_name_5,GRP_wyhzqby,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Choosing The Right Seed Variety,1,2025-03-23,0,0,0
ID_W3PQK5,famer_36009,Female,Ussd,Below 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-08-01,0,0,0
ID_9XPZSW,famer_12018,Female,Ussd,Above 35,trainer_name_10,GRP_xnsxywx,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-18,0,0,0
ID_GVNARK,famer_26109,Female,Ussd,Above 35,trainer_name_4,GRP_eqazbiy,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-14,1,1,1
ID_CA1W1Z,famer_5705,Female,Ussd,Above 35,trainer_name_7,GRP_atjhtit,0,CNT_utfjmmb,SUB_gugsulth,WRD_spcnysdyy,Dairy And Poultry Nutrition With Pembe Feeds,1,2024-11-29,0,0,0
ID_CH2GE0,famer_18825,Male,Ussd,Below 35,trainer_name_8,GRP_rklegtv,0,CNT_jeyuqkv,SUB_uuurmshu,WRD_jgayygadb,"Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow",0,2024-08-29,0,0,0
ID_28JTQG,famer_21643,Male,Manual,Above 35,trainer_name_5,GRP_hjlrury,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Dairy Feed Management,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,Unga Dairy Feeds, Hygiene And Health Products",0,2024-06-10,0,0,0
ID_QO05JI,famer_1293,Female,Manual,Above 35,trainer_name_4,GRP_unipgfj,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Aflatoxin In Dairy Farming,1,2024-10-30,0,1,1
ID_IDWSDB,famer_22883,Male,Manual,Above 35,trainer_name_5,GRP_kzbtpgf,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Kienyeji Poultry Feeds,1,2024-05-23,0,0,0
ID_JTEDA8,famer_37639,Female,Manual,Above 35,trainer_name_3,GRP_nsfpbqf,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Goat Management Practices,1,2024-09-05,0,0,0
ID_MCE7H4,famer_29203,Female,Ussd,Above 35,trainer_name_4,GRP_xteowyt,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-14,0,0,0
ID_XC2XXI,famer_23862,Female,Ussd,Below 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health With Biodeal,1,2025-01-22,0,1,1
ID_MTB17A,famer_10936,Male,Ussd,Above 35,trainer_name_10,GRP_eclifdw,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-31,0,0,0
ID_GFQSF3,famer_40475,Female,Ussd,Above 35,trainer_name_5,GRP_manbypj,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding With Tyari,1,2025-02-04,1,1,1
ID_JUSXDP,famer_14623,Female,Ussd,Above 35,trainer_name_5,GRP_ymbifmp,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Diseases In Dairy Farming,1,2024-12-13,0,0,1
ID_143Z5G,famer_2303,Female,Ussd,Above 35,trainer_name_4,GRP_zjopifn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Practices With Biodeal Products.,1,2024-08-12,0,0,0
ID_TGHT33,famer_8700,Female,Manual,Above 35,trainer_name_5,GRP_wwcwtfh,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Choosing The Right Seed Variety,1,2025-03-20,1,1,1
ID_H17LVY,famer_35704,Female,Manual,Above 35,trainer_name_3,GRP_xbfiogn,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Sheep And Goat Management Practices,1,2024-05-22,0,0,0
ID_TVP4TS,famer_35873,Female,Ussd,Below 35,trainer_name_8,GRP_gvdawyf,0,CNT_jeyuqkv,SUB_tvluvkxh,WRD_qnxgzyeen,Biosecurity In Poultry Farming,0,2024-07-31,0,0,0
ID_LVONHA,famer_28416,Male,Ussd,Above 35,trainer_name_8,GRP_isxuare,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry",1,2024-04-22,0,0,1
ID_ZH8BXK,famer_3898,Male,Ussd,Above 35,trainer_name_10,GRP_srfrret,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Asili Fertilizer (Organic),1,2025-03-19,0,0,0
ID_8YP0T8,famer_24112,Female,Ussd,Above 35,trainer_name_5,GRP_wjpntth,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Pest And Disease Management In Maize And Beans,1,2025-05-10,0,1,1
ID_5W8GAX,famer_6746,Female,Manual,Above 35,trainer_name_7,GRP_mtijcfz,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,How To Rear A Calf With Unga Products,1,2024-08-08,0,0,0
ID_NWBVOC,famer_3320,Female,Ussd,Above 35,trainer_name_10,GRP_grzttmc,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Pest And Disease Management In Maize And Beans,1,2025-05-01,0,0,0
ID_ZSHMGP,famer_10518,Female,Ussd,Above 35,trainer_name_10,GRP_uyqthlz,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Dairy Nutrition With Tyari,1,2025-03-05,0,0,0
ID_CRFBHB,famer_8255,Female,Manual,Above 35,trainer_name_5,GRP_bfctzoe,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding,1,2024-11-08,1,1,1
ID_P8I57X,famer_37928,Female,Ussd,Above 35,trainer_name_5,GRP_pbtlbkl,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_qqctkubem,Poultry Health Management,1,2024-11-23,1,1,1
ID_GOCV0W,famer_9404,Female,Ussd,Above 35,trainer_name_3,GRP_dszhyii,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Goat Management Practices,1,2024-08-05,0,0,1
ID_CMR203,famer_29976,Female,Ussd,Above 35,trainer_name_5,GRP_gunbcol,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Feeding A Lactating Cow,1,2024-08-28,0,1,1
ID_BYZSWX,famer_20484,Male,Manual,Above 35,trainer_name_7,GRP_jgxzihf,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,Importance Of Choosing The Right Seed Variety,1,2025-04-07,0,0,0
ID_DE1YDS,famer_24095,Female,Ussd,Above 35,trainer_name_10,GRP_gkbgllc,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-20,0,0,0
ID_5IS05G,famer_39238,Female,Manual,Above 35,trainer_name_5,GRP_njzmyrb,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Health Management,1,2025-01-17,0,1,1
ID_0ES6SI,famer_2435,Female,Ussd,Above 35,trainer_name_10,GRP_iomehdv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-11,0,0,0
ID_CI3TMY,famer_37645,Female,Ussd,Above 35,trainer_name_2,GRP_mvngfip,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Deworming Your Dairy Animal,Herd Health Management.,Herd Health Practices With Biodeal Products.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management. Practices,Poultry Health Management..,Poultry Management Practises..",1,2024-08-06,0,0,1
ID_3DNBL5,famer_19680,Male,Ussd,Above 35,trainer_name_10,GRP_xnsxywx,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-25,0,1,1
ID_CXVFD0,famer_20273,Male,Ussd,Above 35,trainer_name_10,GRP_bdonqcw,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-02,0,0,0
ID_V12F68,famer_1970,Female,Ussd,Above 35,trainer_name_10,GRP_hbhymlh,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-07,1,1,1
ID_KMPQ0L,famer_27685,Male,Manual,Above 35,trainer_name_5,GRP_bzlhxtt,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,"Dairy Health, Hygiene And Feeds",1,2024-04-27,0,0,0
ID_34XVUB,famer_25129,Female,Ussd,Above 35,trainer_name_3,GRP_ymnynql,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Poultry Management Practises.,1,2024-07-08,0,0,0
ID_2OGNTQ,famer_36677,Female,Manual,Above 35,trainer_name_4,GRP_ovohbos,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Aflatoxin In Dairy Farming,1,2024-09-24,0,1,1
ID_TWTK1A,famer_25107,Female,Ussd,Above 35,trainer_name_5,GRP_jtvvfra,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Asili Fertilizer (Organic),1,2025-03-28,1,1,1
ID_O7VJBN,famer_37455,Female,Manual,Above 35,trainer_name_5,GRP_ihmfzem,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Asili Fertilizer (Organic),1,2025-04-09,0,0,1
ID_WNLB1I,famer_27072,Female,Manual,Above 35,trainer_name_2,GRP_idxdpgd,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Herd Health Management.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,How To Succeed In Breeding,Microp+ Planting,Poultry Health Management.,Poultry Health Management. Practices,Poultry Management Practices,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals,Yara Maziwa Pro",1,2024-03-17,0,0,0
ID_PLWLKG,famer_12434,Female,Ussd,Above 35,trainer_name_5,GRP_juqdbpm,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Asili Fertilizer (Organic),1,2025-03-18,1,1,1
ID_HTRR87,famer_27213,Female,Manual,Above 35,trainer_name_5,GRP_gfbxlit,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Poultry Health Management,1,2024-12-18,0,0,1
ID_RB4Y7W,famer_26790,Female,Ussd,Above 35,trainer_name_4,GRP_pfrtder,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Practices With Biodeal Products.,1,2024-08-08,0,0,1
ID_1RUWF3,famer_39640,Male,Ussd,Above 35,trainer_name_10,GRP_kbkusgt,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-06-14,0,0,0
ID_4085N4,famer_31233,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-10-03,0,1,1
ID_8SZYZE,famer_2951,Female,Ussd,Below 35,trainer_name_10,GRP_iomehdv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-09-05,0,0,0
ID_8HX02X,famer_20130,Female,Manual,Above 35,trainer_name_7,GRP_ldbjzkz,0,CNT_utfjmmb,SUB_gugsulth,WRD_spcnysdyy,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-06-24,0,0,0
ID_4Q6ZF7,famer_33399,Female,Manual,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Health Management,1,2024-12-12,0,1,1
ID_W0HDQY,famer_36290,Female,Ussd,Above 35,trainer_name_3,GRP_uxfrxqd,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,Poultry Management Practices,1,2024-03-21,0,0,0
ID_ZGD3BI,famer_31338,Female,Manual,Above 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Some Reasons Why Ai Fails And Solutions,1,2024-06-19,0,0,0
ID_PNYJ8Y,famer_9235,Female,Ussd,Above 35,trainer_name_10,GRP_ygbrpxo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-03,0,1,1
ID_4X7FIV,famer_18557,Female,Ussd,Above 35,trainer_name_8,GRP_zdssqxa,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management,Poultry Housing,Record Keeping In Dairy",1,2024-04-02,0,0,1
ID_E8EVKH,famer_19680,Male,Ussd,Above 35,trainer_name_10,GRP_xnsxywx,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming Your Dairy Animal,1,2024-09-25,0,1,1
ID_5XL25S,famer_36222,Female,Ussd,Above 35,trainer_name_3,GRP_patxtfe,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Goat Management Practices,1,2024-08-22,0,0,0
ID_ZYJ27E,famer_26386,Female,Manual,Above 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-03,0,0,0
ID_N7ER3Z,famer_32337,Male,Manual,Above 35,trainer_name_5,GRP_xauinhm,0,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,How To Rear Healthy Chicken With Biodeal,1,2024-05-31,0,0,0
ID_DRZU9O,famer_3875,Female,Manual,Above 35,trainer_name_4,GRP_kkgdzpf,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health,1,2024-05-06,0,0,0
ID_YZ8NAK,famer_15607,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Pest And Disease Management In Maize And Beans,1,2025-05-15,0,0,0
ID_LN7RW4,famer_10906,Female,Ussd,Above 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-09,0,0,0
ID_DPJIWW,famer_20507,Female,Ussd,Above 35,trainer_name_3,GRP_etzdghx,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,Poultry Mngt Practices,1,2024-05-14,0,0,0
ID_ECJDC3,famer_8162,Female,Ussd,Below 35,trainer_name_10,GRP_lnbgahy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-06,0,1,1
ID_2E50BJ,famer_24326,Female,Ussd,Above 35,trainer_name_10,GRP_jaydrog,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-07-10,0,0,0
ID_WZ6GWV,famer_7614,Male,Manual,Above 35,trainer_name_10,GRP_hcgkdmy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-08-05,0,0,0
ID_Z1VCSJ,famer_26109,Female,Ussd,Above 35,trainer_name_4,GRP_eqazbiy,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Importance Of Mineral Supplementation,1,2024-12-14,1,1,1
ID_XY8L5K,famer_7362,Female,Manual,Above 35,trainer_name_2,GRP_yvdudsc,0,CNT_curllwc,SUB_curllwcs,WRD_wvhqetsjb,"How To Succeed In Breeding,Poultry Management Practices",0,2024-04-04,0,0,0
ID_8TN0WB,famer_12208,Female,Ussd,Above 35,trainer_name_4,GRP_khgnjhk,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Management Practises..,1,2024-08-31,0,0,1
ID_X1XIQC,famer_11717,Female,Ussd,Above 35,trainer_name_10,GRP_fljcbqk,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Succeed In Breeding,1,2024-05-06,0,0,0
ID_5UP82T,famer_8859,Female,Ussd,Above 35,trainer_name_3,GRP_msyoupx,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_gqoykhbaj,The Benefits Of Ndume App,1,2024-08-01,0,0,0
ID_BE864D,famer_32916,Female,Ussd,Below 35,trainer_name_10,GRP_jvebeum,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-15,0,0,0
ID_TSN4C5,famer_14385,Female,Ussd,Above 35,trainer_name_10,GRP_vcxtqwk,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-05,0,0,0
ID_QASSMW,famer_9154,Female,Manual,Above 35,trainer_name_3,GRP_lomhixr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_vycwbmpjd,Antimicrobial Resistance,1,2024-09-19,0,0,0
ID_P5X355,famer_24306,Female,Manual,Above 35,trainer_name_5,GRP_wxcidin,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Diseases In Dairy Farming,1,2024-12-02,1,1,1
ID_LYYNV3,famer_2684,Male,Manual,Above 35,trainer_name_7,GRP_cfeklhy,0,CNT_utfjmmb,SUB_gugsulth,WRD_ywmqfuont,How To Feed Layers From 1 Day Old To Maturity,1,2024-06-06,0,0,0
ID_M3Y6YJ,famer_2933,Female,Ussd,Above 35,trainer_name_10,GRP_srfrret,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-09-25,0,0,0
ID_ZWSHJH,famer_31141,Female,Ussd,Above 35,trainer_name_10,GRP_gjtwhcp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management..,1,2024-09-16,0,1,1
ID_VHM7CC,famer_25984,Female,Manual,Above 35,trainer_name_5,GRP_fefftbq,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Record Keeping In Poultry,1,2024-05-29,0,0,0
ID_W4KDJ6,famer_30905,Male,Ussd,Above 35,trainer_name_3,GRP_kuvypme,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,How To Succeed In Breeding,1,2024-06-10,0,0,0
